,レース,芝ダ,距離,天候,馬場,着順,馬番,斤量,単勝,人気,馬体重,増減,複勝
413,7,1,1700,0,0,2,2,55.0,6.2,4,538,8,280
414,7,1,1700,0,0,3,5,55.0,36.2,9,446,0,900
415,7,1,1700,0,0,4,7,55.0,5.6,3,464,-4,0
416,7,1,1700,0,0,5,12,52.0,8.6,5,434,-10,0
417,7,1,1700,0,0,6,11,55.0,9.5,6,488,-4,0
418,7,1,1700,0,0,7,9,55.0,5.4,2,500,-2,0
419,7,1,1700,0,0,8,13,52.0,75.3,10,484,2,0
420,7,1,1700,0,0,9,1,54.0,114.0,11,482,-2,0
421,7,1,1700,0,0,10,8,52.0,184.3,13,466,-18,0
422,7,1,1700,0,0,11,6,55.0,178.0,12,486,2,0
423,7,1,1700,0,0,12,15,55.0,3.4,1,488,4,0
424,7,1,1700,0,0,13,4,55.0,249.4,14,412,-4,0
425,7,1,1700,0,0,14,3,55.0,17.9,8,468,-6,0
426,7,1,1700,0,0,15,10,55.0,284.9,15,512,-2,0
427,8,0,1200,0,0,1,1,55.0,8.2,4,440,4,270
428,8,0,1200,0,0,2,4,57.0,4.5,2,456,-8,190
429,8,0,1200,0,0,3,2,55.0,4.5,1,422,-8,160
430,8,0,1200,0,0,4,11,55.0,13.3,6,458,0,0
431,8,0,1200,0,0,5,8,55.0,15.7,8,460,2,0
432,8,0,1200,0,0,6,9,54.0,96.3,14,500,-8,0
433,8,0,1200,0,0,7,16,55.0,21.4,10,486,-18,0
434,8,0,1200,0,0,8,12,52.0,14.4,7,430,-14,0
435,8,0,1200,0,0,9,10,54.0,28.8,12,436,-12,0
436,8,0,1200,0,0,10,14,57.0,11.9,5,450,-3,0
437,8,0,1200,0,0,11,5,56.0,68.5,13,492,2,0
438,8,0,1200,0,0,12,15,55.0,148.6,16,438,2,0
439,8,0,1200,0,0,13,13,52.0,22.5,11,404,-12,0
440,8,0,1200,0,0,14,7,55.0,18.6,9,392,-12,0
441,8,0,1200,0,0,15,3,52.0,126.7,15,456,22,0
442,9,1,1700,0,0,1,3,57.0,5.1,2,490,4,190
443,9,1,1700,0,0,2,5,57.0,13.5,6,474,-12,320
444,9,1,1700,0,0,3,2,57.0,22.4,7,478,0,440
445,9,1,1700,0,0,4,9,57.0,5.6,3,530,0,0
446,9,1,1700,0,0,5,1,56.0,24.2,8,482,-16,0
447,9,1,1700,0,0,6,8,54.0,77.7,14,496,0,0
448,9,1,1700,0,0,7,7,57.0,12.3,5,512,-6,0
449,9,1,1700,0,0,8,12,57.0,39.9,11,464,0,0
450,9,1,1700,0,0,9,15,57.0,5.6,4,508,10,0
451,9,1,1700,0,0,10,4,57.0,26.6,10,482,0,0
452,9,1,1700,0,0,11,11,57.0,3.2,1,524,-8,0
453,9,1,1700,0,0,12,10,57.0,90.3,15,446,-12,0
454,9,1,1700,0,0,13,6,57.0,65.9,12,490,0,0
455,9,1,1700,0,0,14,14,54.0,24.6,9,456,-7,0
456,9,1,1700,0,0,15,13,55.0,72.2,13,456,-12,0
457,10,0,1200,0,0,1,8,56.0,1.9,1,466,-10,130
458,10,0,1200,0,0,2,10,56.0,48.3,10,450,2,"1,010"
459,10,0,1200,0,0,3,2,54.0,78.2,14,492,0,"1,060"
460,10,0,1200,0,0,4,13,54.0,4.9,2,470,2,0
461,10,0,1200,0,0,5,12,54.0,40.3,9,428,0,0
462,10,0,1200,0,0,6,7,54.0,53.7,12,468,2,0
463,10,0,1200,0,0,7,4,56.0,53.2,11,508,-2,0
464,10,0,1200,0,0,8,5,56.0,217.4,16,408,2,0
465,10,0,1200,0,0,9,6,54.0,61.6,13,460,-4,0
466,10,0,1200,0,0,10,11,54.0,8.3,3,486,-2,0
467,10,0,1200,0,0,11,15,54.0,21.6,6,448,-4,0
468,10,0,1200,0,0,12,16,56.0,35.4,8,442,-6,0
469,10,0,1200,0,0,13,1,56.0,111.3,15,490,-2,0
470,10,0,1200,0,0,14,9,56.0,13.9,5,456,-6,0
471,10,0,1200,0,0,15,14,54.0,10.4,4,460,0,0
472,10,0,1200,0,0,16,3,54.0,26.5,7,452,-10,0
473,11,1,1150,0,0,1,14,55.0,4.6,2,440,-4,200
474,11,1,1150,0,0,2,10,57.0,5.3,3,510,-6,170
475,11,1,1150,0,0,3,11,57.0,36.5,9,450,10,820
476,11,1,1150,0,0,4,15,55.0,20.8,7,472,-2,0
477,11,1,1150,0,0,5,4,57.0,3.6,1,474,-4,0
478,11,1,1150,0,0,6,2,55.0,58.3,11,404,-12,0
479,11,1,1150,0,0,7,13,55.0,87.3,13,462,-4,0
480,11,1,1150,0,0,8,8,57.0,33.2,8,484,-2,0
481,11,1,1150,0,0,9,7,55.0,11.0,6,442,-16,0
482,11,1,1150,0,0,9,16,55.0,54.7,10,470,2,0
483,11,1,1150,0,0,11,9,57.0,7.0,5,508,8,0
484,11,1,1150,0,0,12,1,57.0,6.5,4,496,4,0
485,11,1,1150,0,0,13,6,55.0,73.2,12,468,0,0
486,11,1,1150,0,0,14,3,55.0,92.0,14,454,-2,0
487,11,1,1150,0,0,15,5,55.0,155.0,16,438,0,0
488,12,0,2000,0,0,1,1,57.0,5.3,3,476,-4,160
489,12,0,2000,0,0,2,6,57.0,2.7,1,478,10,120
490,12,0,2000,0,0,3,7,57.0,3.9,2,488,-2,130
491,12,0,2000,0,0,4,4,57.0,9.2,5,442,-20,0
492,12,0,2000,0,0,5,9,57.0,8.2,4,452,-10,0
493,12,0,2000,0,0,6,11,55.0,22.2,8,452,-4,0
494,12,0,2000,0,0,7,5,57.0,17.6,7,444,-6,0
495,12,0,2000,0,0,8,8,55.0,14.1,6,470,-2,0
496,12,0,2000,0,0,9,3,55.0,205.6,11,418,6,0
497,12,0,2000,0,0,10,2,55.0,188.6,10,454,-4,0
498,12,0,2000,0,0,11,10,57.0,27.0,9,460,0,0
499,1,1,1150,0,1,1,10,56.0,3.4,2,490,-2,130
500,1,1,1150,0,1,2,2,53.0,9.4,4,428,-2,190
501,1,1,1150,0,1,3,14,54.0,2.2,1,440,0,120
502,1,1,1150,0,1,4,12,53.0,11.7,6,478,-2,0
503,1,1,1150,0,1,5,16,54.0,200.9,13,438,-2,0
504,1,1,1150,0,1,6,8,54.0,180.0,12,406,-4,0
505,1,1,1150,0,1,7,9,52.0,138.4,11,406,0,0
506,1,1,1150,0,1,8,5,53.0,137.2,10,464,8,0
507,1,1,1150,0,1,9,1,54.0,266.0,14,424,-4,0
508,1,1,1150,0,1,10,15,53.0,8.9,3,484,-6,0
509,1,1,1150,0,1,11,3,54.0,11.0,5,432,-8,0
510,1,1,1150,0,1,12,13,54.0,31.5,7,404,-2,0
511,1,1,1150,0,1,13,11,53.0,33.7,9,424,0,0
512,1,1,1150,0,1,14,4,54.0,285.4,15,454,10,0
513,1,1,1150,0,1,15,7,54.0,31.9,8,420,-4,0
514,1,1,1150,0,1,16,6,51.0,315.2,16,442,-6,0
515,2,0,1200,0,1,1,3,53.0,2.1,1,452,10,130
516,2,0,1200,0,1,2,1,54.0,22.9,9,436,-4,500
517,2,0,1200,0,1,3,14,51.0,12.5,5,462,6,390
518,2,0,1200,0,1,4,11,52.0,14.7,6,406,-2,0
519,2,0,1200,0,1,5,2,54.0,19.4,8,418,4,0
520,2,0,1200,0,1,6,16,54.0,6.9,3,388,0,0
521,2,0,1200,0,1,7,9,54.0,40.8,11,458,-4,0
522,2,0,1200,0,1,8,7,53.0,27.2,10,474,-8,0
523,2,0,1200,0,1,9,13,54.0,6.7,2,488,-10,0
524,2,0,1200,0,1,10,15,54.0,73.5,12,428,0,0
525,2,0,1200,0,1,11,5,51.0,268.2,16,430,4,0
526,2,0,1200,0,1,12,10,55.0,246.3,15,412,-8,0
527,2,0,1200,0,1,13,6,56.0,127.3,13,504,0,0
528,2,0,1200,0,1,14,8,54.0,11.6,4,404,-14,0
529,2,0,1200,0,1,15,12,55.0,144.3,14,424,0,0
530,2,0,1200,0,1,16,4,51.0,18.2,7,426,0,0
531,3,1,1700,0,1,1,4,51.0,2.4,1,454,-2,130
532,3,1,1700,0,1,2,14,52.0,33.9,8,446,-4,420
533,3,1,1700,0,1,3,9,54.0,6.3,3,466,-4,160
534,3,1,1700,0,1,4,6,54.0,21.5,7,462,-20,0
535,3,1,1700,0,1,5,15,51.0,238.3,15,458,14,0
536,3,1,1700,0,1,6,2,54.0,16.4,6,452,-2,0
537,3,1,1700,0,1,7,10,54.0,188.0,14,450,-14,0
538,3,1,1700,0,1,8,13,54.0,36.9,10,420,-10,0
539,3,1,1700,0,1,9,1,51.0,36.1,9,468,0,0
540,3,1,1700,0,1,10,7,54.0,7.9,4,500,0,0
541,3,1,1700,0,1,11,11,54.0,123.6,12,420,-12,0
542,3,1,1700,0,1,12,8,54.0,10.0,5,460,-8,0
543,3,1,1700,0,1,13,3,54.0,4.1,2,452,-4,0
544,3,1,1700,0,1,14,12,53.0,168.6,13,482,0,0
545,3,1,1700,0,1,15,5,51.0,94.9,11,458,0,0
546,6,1,1700,0,1,1,7,56.0,12.0,4,468,-8,250
547,6,1,1700,0,1,2,14,56.0,2.3,1,470,-8,120
548,6,1,1700,0,1,3,12,53.0,6.7,3,510,-2,250
549,6,1,1700,0,1,4,5,56.0,20.7,8,478,0,0
550,6,1,1700,0,1,5,4,54.0,4.3,2,460,-6,0
551,6,1,1700,0,1,6,13,54.0,16.0,6,428,6,0
552,6,1,1700,0,1,7,9,54.0,52.9,11,442,0,0
553,6,1,1700,0,1,8,11,53.0,154.9,14,466,2,0
554,6,1,1700,0,1,9,15,54.0,15.5,5,432,-16,0
555,6,1,1700,0,1,10,3,55.0,77.8,13,448,0,0
556,6,1,1700,0,1,11,10,54.0,17.9,7,482,0,0
557,6,1,1700,0,1,12,1,56.0,46.7,10,454,2,0
558,6,1,1700,0,1,13,8,53.0,20.9,9,480,0,0
559,6,1,1700,0,1,14,6,56.0,64.6,12,494,8,0
560,6,1,1700,0,1,15,2,56.0,156.8,15,468,0,0
561,7,0,1800,0,1,1,3,55.0,35.9,10,482,8,730
562,7,0,1800,0,1,2,10,55.0,15.1,8,536,-8,490
563,7,0,1800,0,1,3,7,52.0,4.0,2,418,-8,210
564,7,0,1800,0,1,4,15,55.0,178.1,15,506,-6,0
565,7,0,1800,0,1,5,14,54.0,10.7,4,450,2,0
566,7,0,1800,0,1,6,1,55.0,3.4,1,428,0,0
567,7,0,1800,0,1,7,13,55.0,52.1,12,402,-14,0
568,7,0,1800,0,1,8,12,53.0,63.4,13,458,20,0
569,7,0,1800,0,1,9,5,54.0,45.8,11,428,6,0
570,7,0,1800,0,1,10,8,52.0,12.7,6,458,4,0
571,7,0,1800,0,1,11,9,55.0,18.0,9,458,-14,0
572,7,0,1800,0,1,12,4,55.0,6.1,3,476,0,0
573,7,0,1800,0,1,13,6,55.0,14.5,7,466,16,0
574,7,0,1800,0,1,14,2,55.0,11.6,5,458,8,0
575,7,0,1800,0,1,15,16,52.0,191.0,16,474,-8,0
576,7,0,1800,0,1,16,11,52.0,177.0,14,438,2,0
577,8,1,1700,0,0,1,14,54.0,4.3,2,532,-10,190
578,8,1,1700,0,0,2,11,54.0,27.1,11,476,0,610
579,8,1,1700,0,0,3,9,56.0,5.3,3,474,-8,230
580,8,1,1700,0,0,4,1,55.0,16.4,7,470,-4,0
581,8,1,1700,0,0,5,13,57.0,76.7,13,468,-6,0
582,8,1,1700,0,0,6,7,54.0,11.0,5,508,22,0
583,8,1,1700,0,0,7,15,52.0,6.3,4,430,-6,0
584,8,1,1700,0,0,8,10,56.0,14.9,6,540,2,0
585,8,1,1700,0,0,9,6,54.0,3.7,1,482,-6,0
586,8,1,1700,0,0,10,2,54.0,26.6,10,496,-4,0
587,8,1,1700,0,0,11,12,57.0,121.4,14,524,-8,0
588,8,1,1700,0,0,12,4,54.0,26.4,9,502,-12,0
589,8,1,1700,0,0,13,5,57.0,25.6,8,472,0,0
590,8,1,1700,0,0,14,3,55.0,171.6,15,488,4,0
591,9,1,1150,0,0,1,2,54.0,6.7,3,488,-2,240
592,9,1,1150,0,0,2,10,57.0,26.5,9,522,-2,520
593,9,1,1150,0,0,3,5,54.0,15.5,6,488,-10,380
594,9,1,1150,0,0,4,16,57.0,15.9,7,486,-4,0
595,9,1,1150,0,0,5,8,55.0,10.8,4,436,6,0
596,9,1,1150,0,0,6,6,52.0,42.6,13,430,0,0
597,9,1,1150,0,0,7,11,57.0,37.8,11,478,-6,0
598,9,1,1150,0,0,8,15,57.0,73.1,14,476,12,0
599,9,1,1150,0,0,9,1,55.0,40.9,12,480,4,0
600,9,1,1150,0,0,10,3,56.0,3.1,1,476,-8,0
601,9,1,1150,0,0,11,4,52.0,15.1,5,436,-8,0
602,9,1,1150,0,0,12,13,56.0,187.2,16,490,16,0
603,10,0,1200,0,0,1,2,57.0,48.0,13,488,-4,"1,150"
604,10,0,1200,0,0,2,4,57.0,35.7,11,420,-4,"1,020"
605,10,0,1200,0,0,3,16,57.0,36.8,12,486,4,"1,070"
606,10,0,1200,0,0,4,1,57.0,17.3,5,480,2,0
607,10,0,1200,0,0,5,13,57.0,48.6,14,476,-4,0
608,10,0,1200,0,0,6,5,55.0,17.6,6,440,-8,0
609,10,0,1200,0,0,7,10,55.0,19.4,7,454,-4,0
610,10,0,1200,0,0,8,9,57.0,6.9,3,472,-8,0
611,10,0,1200,0,0,9,3,57.0,7.1,4,460,-2,0
612,10,0,1200,0,0,10,14,55.0,51.0,15,446,-2,0
613,10,0,1200,0,0,11,6,55.0,25.1,9,448,4,0
614,10,0,1200,0,0,12,8,57.0,24.0,8,466,-4,0
615,10,0,1200,0,0,13,11,57.0,4.1,2,502,-4,0
616,10,0,1200,0,0,14,12,55.0,3.0,1,464,-2,0
617,10,0,1200,0,0,15,15,57.0,32.4,10,460,-6,0
618,10,0,1200,0,0,16,7,55.0,211.6,16,436,-2,0
619,11,0,2000,0,0,1,10,54.0,8.0,5,506,4,280
620,11,0,2000,0,0,2,8,55.0,5.2,1,454,-6,240
621,11,0,2000,0,0,3,12,54.0,19.5,10,468,-6,590
622,11,0,2000,0,0,4,7,54.0,10.7,6,510,-16,0
623,11,0,2000,0,0,5,4,52.0,145.8,16,478,0,0
624,11,0,2000,0,0,6,1,54.0,13.5,8,518,-10,0
625,11,0,2000,0,0,7,14,55.0,7.0,3,496,4,0
626,11,0,2000,0,0,8,16,54.0,6.2,2,478,0,0
627,11,0,2000,0,0,9,11,56.0,7.7,4,464,-6,0
628,11,0,2000,0,0,10,6,54.0,12.4,7,452,0,0
629,11,0,2000,0,0,11,15,56.0,55.3,15,504,6,0
630,11,0,2000,0,0,12,5,53.0,19.2,9,466,-4,0
631,11,0,2000,0,0,13,2,54.0,52.6,14,522,-4,0
632,11,0,2000,0,0,14,9,55.0,25.3,11,470,2,0
633,11,0,2000,0,0,15,13,55.0,25.4,12,506,-4,0
634,11,0,2000,0,0,16,3,54.0,32.5,13,494,-8,0
635,12,0,2600,0,0,1,7,57.0,12.0,6,482,-6,280
636,12,0,2600,0,0,2,4,57.0,2.5,1,458,-8,120
637,12,0,2600,0,0,3,2,57.0,5.2,3,462,-12,170
638,12,0,2600,0,0,4,1,57.0,5.3,4,480,-2,0
639,12,0,2600,0,0,5,8,57.0,10.5,5,518,0,0
640,12,0,2600,0,0,6,5,55.0,14.7,7,418,-10,0
641,12,0,2600,0,0,7,6,55.0,4.4,2,468,2,0
642,12,0,2600,0,0,8,3,55.0,117.5,8,414,-6,0
643,1,1,1150,0,0,1,3,54.0,1.8,1,466,-6,110
644,1,1,1150,0,0,2,16,56.0,3.9,2,492,-6,110
645,1,1,1150,0,0,3,13,51.0,8.3,3,426,0,150
646,1,1,1150,0,0,4,2,54.0,13.6,5,464,0,0
647,1,1,1150,0,0,5,10,53.0,17.6,6,470,-4,0
648,1,1,1150,0,0,6,1,54.0,23.2,7,450,0,0
649,1,1,1150,0,0,7,15,53.0,41.1,8,474,0,0
650,1,1,1150,0,0,8,9,51.0,12.9,4,460,4,0
651,1,1,1150,0,0,9,8,54.0,239.9,16,426,0,0
652,1,1,1150,0,0,10,7,56.0,132.9,13,462,-4,0
653,1,1,1150,0,0,11,12,53.0,234.6,14,452,-16,0
654,1,1,1150,0,0,12,11,56.0,127.8,12,462,-2,0
655,1,1,1150,0,0,13,5,56.0,115.5,11,502,0,0
656,1,1,1150,0,0,14,4,51.0,66.8,9,398,-4,0
657,1,1,1150,0,0,15,6,56.0,78.1,10,526,10,0
658,1,1,1150,0,0,16,14,51.0,237.6,15,460,2,0
659,2,0,1200,0,0,1,4,53.0,25.1,6,458,-2,360
660,2,0,1200,0,0,2,11,54.0,3.6,2,460,-4,140
661,2,0,1200,0,0,3,13,56.0,2.6,1,468,-2,130
662,2,0,1200,0,0,4,12,56.0,45.4,8,452,-4,0
663,2,0,1200,0,0,5,6,56.0,5.8,3,490,18,0
664,2,0,1200,0,0,6,7,55.0,170.8,13,464,4,0
665,2,0,1200,0,0,7,5,51.0,7.0,4,432,-6,0
666,2,0,1200,0,0,8,15,54.0,7.8,5,474,-4,0
667,2,0,1200,0,0,9,1,56.0,47.7,9,400,-12,0
668,2,0,1200,0,0,10,3,54.0,40.6,7,432,-8,0
669,2,0,1200,0,0,11,9,54.0,195.1,15,402,-12,0
670,2,0,1200,0,0,12,2,54.0,92.8,11,422,-8,0
671,2,0,1200,0,0,13,14,55.0,176.2,14,448,2,0
672,2,0,1200,0,0,14,10,53.0,100.8,12,416,0,0
673,2,0,1200,0,0,15,8,51.0,86.8,10,400,-4,0
674,2,0,1200,0,0,16,16,51.0,198.6,16,436,16,0
675,3,1,1700,0,0,1,9,56.0,1.6,1,510,-4,110
676,3,1,1700,0,0,2,12,56.0,6.8,2,504,-8,160
677,3,1,1700,0,0,3,13,53.0,9.1,3,436,-6,220
678,3,1,1700,0,0,4,6,56.0,9.5,4,446,2,0
679,3,1,1700,0,0,5,8,56.0,12.4,5,504,2,0
680,3,1,1700,0,0,6,4,56.0,13.8,6,456,4,0
681,3,1,1700,0,0,7,14,56.0,258.4,13,478,-4,0
682,3,1,1700,0,0,8,11,56.0,436.4,14,514,-4,0
683,3,1,1700,0,0,9,2,56.0,211.2,12,516,0,0
684,3,1,1700,0,0,10,7,51.0,118.1,11,442,-2,0
685,3,1,1700,0,0,11,3,54.0,29.1,8,498,2,0
686,3,1,1700,0,0,12,5,56.0,109.1,10,494,-4,0
687,3,1,1700,0,0,13,15,56.0,437.6,15,494,-6,0
688,3,1,1700,0,0,14,1,56.0,19.8,7,462,-2,0
689,3,1,1700,0,0,15,10,56.0,38.9,9,510,2,0
690,6,1,1700,0,0,1,8,55.0,5.0,2,488,-10,200
691,6,1,1700,0,0,2,9,57.0,10.6,5,510,-6,340
692,6,1,1700,0,0,3,13,56.0,16.6,7,506,-2,380
693,6,1,1700,0,0,4,3,54.0,26.3,9,486,0,0
694,6,1,1700,0,0,5,10,57.0,8.4,3,464,0,0
695,6,1,1700,0,0,6,11,54.0,9.9,4,516,-10,0
696,6,1,1700,0,0,7,6,57.0,2.0,1,464,-2,0
697,6,1,1700,0,0,8,14,57.0,97.6,11,476,-2,0
698,6,1,1700,0,0,9,1,57.0,164.2,12,498,-4,0
699,6,1,1700,0,0,10,5,57.0,23.8,8,484,-8,0
700,6,1,1700,0,0,11,4,57.0,31.4,10,456,-18,0
701,6,1,1700,0,0,12,12,52.0,209.8,13,516,4,0
702,6,1,1700,0,0,13,7,55.0,270.2,14,420,4,0
703,6,1,1700,0,0,14,2,57.0,16.0,6,508,-8,0
704,7,0,2000,0,0,1,13,56.0,6.8,4,450,2,190
705,7,0,2000,0,0,2,4,56.0,5.9,3,452,0,190
706,7,0,2000,0,0,3,7,56.0,40.8,12,438,2,850
707,7,0,2000,0,0,4,14,53.0,9.5,5,452,-12,0
708,7,0,2000,0,0,5,10,56.0,46.8,13,454,-10,0
709,7,0,2000,0,0,6,3,56.0,4.5,1,490,-4,0
710,7,0,2000,0,0,7,2,56.0,15.5,7,434,-10,0
711,7,0,2000,0,0,8,5,54.0,5.6,2,410,-18,0
712,7,0,2000,0,0,9,8,53.0,61.8,14,440,-16,0
713,7,0,2000,0,0,10,15,54.0,12.3,6,422,-18,0
714,7,0,2000,0,0,11,12,54.0,22.3,10,426,-4,0
715,7,0,2000,0,0,12,9,54.0,16.0,8,458,-2,0
716,7,0,2000,0,0,13,16,56.0,22.7,11,492,0,0
717,7,0,2000,0,0,14,1,53.0,202.3,16,474,-2,0
718,7,0,2000,0,0,15,11,54.0,16.1,9,472,20,0
719,7,0,2000,0,0,16,6,56.0,109.3,15,450,2,0
720,8,1,1150,0,0,1,10,55.0,6.4,2,458,-6,200
721,8,1,1150,0,0,2,2,55.0,2.0,1,492,-6,120
722,8,1,1150,0,0,3,16,55.0,14.1,6,474,-4,280
723,8,1,1150,0,0,4,13,55.0,11.2,4,458,-4,0
724,8,1,1150,0,0,5,15,55.0,67.6,11,458,-2,0
725,8,1,1150,0,0,6,12,55.0,28.6,9,474,-4,0
726,8,1,1150,0,0,7,9,55.0,15.7,7,484,-6,0
727,8,1,1150,0,0,8,8,52.0,11.3,5,420,6,0
728,8,1,1150,0,0,9,1,52.0,156.3,15,442,-6,0
729,8,1,1150,0,0,10,7,52.0,7.3,3,408,-12,0
730,8,1,1150,0,0,11,14,55.0,160.7,16,444,-10,0
731,8,1,1150,0,0,12,6,55.0,153.2,14,420,0,0
732,8,1,1150,0,0,13,5,55.0,29.2,10,492,-4,0
733,8,1,1150,0,0,14,11,55.0,98.9,13,454,-2,0
734,8,1,1150,0,0,15,3,55.0,84.4,12,444,-8,0
735,8,1,1150,0,0,16,4,55.0,27.8,8,460,10,0
736,9,0,1800,0,0,1,8,54.0,11.7,5,454,-2,440
737,9,0,1800,0,0,2,2,57.0,15.1,7,462,0,390
738,9,0,1800,0,0,3,1,57.0,6.7,3,488,0,330
739,9,0,1800,0,0,4,15,54.0,13.2,6,446,0,0
740,9,0,1800,0,0,5,14,57.0,2.6,1,510,-6,0
741,9,0,1800,0,0,6,13,57.0,25.4,11,446,0,0
742,9,0,1800,0,0,7,11,57.0,208.7,15,500,-4,0
743,9,0,1800,0,0,8,10,55.0,15.6,8,444,6,0
744,9,0,1800,0,0,9,9,54.0,106.1,12,422,-6,0
745,9,0,1800,0,0,10,12,54.0,6.6,2,442,0,0
746,9,0,1800,0,0,11,7,54.0,21.0,10,482,4,0
747,9,0,1800,0,0,12,5,57.0,136.4,13,460,-10,0
748,9,0,1800,0,0,13,4,57.0,8.3,4,502,2,0
749,9,0,1800,0,0,14,6,57.0,19.0,9,420,-2,0
750,9,0,1800,0,0,15,3,57.0,207.5,14,448,-6,0
751,9,0,1800,0,0,16,16,55.0,294.5,16,398,-14,0
752,10,0,1200,0,0,1,2,57.0,4.8,2,524,-8,200
753,10,0,1200,0,0,2,7,55.0,10.3,7,494,-6,300
754,10,0,1200,0,0,3,3,57.0,10.1,6,458,-10,310
755,10,0,1200,0,0,4,9,55.0,6.7,5,446,4,0
756,10,0,1200,0,0,5,1,57.0,14.1,8,476,-4,0
757,10,0,1200,0,0,6,6,57.0,4.6,1,482,12,0
758,10,0,1200,0,0,7,12,55.0,21.9,9,454,2,0
759,10,0,1200,0,0,8,10,55.0,91.6,11,450,-2,0
760,10,0,1200,0,0,9,13,57.0,148.7,12,474,-8,0
761,10,0,1200,0,0,10,14,55.0,6.0,3,476,10,0
762,10,0,1200,0,0,11,11,55.0,74.4,10,436,2,0
763,10,0,1200,0,0,12,4,55.0,223.2,15,448,-2,0
764,10,0,1200,0,0,13,8,57.0,232.5,16,472,-12,0
765,10,0,1200,0,0,14,16,55.0,207.7,14,460,-2,0
766,10,0,1200,0,0,15,5,55.0,191.6,13,412,-10,0
767,10,0,1200,0,0,16,15,55.0,6.6,4,510,2,0
768,11,0,1800,0,0,1,7,54.0,16.3,7,512,0,380
769,11,0,1800,0,0,2,4,54.0,2.8,1,458,-2,140
770,11,0,1800,0,0,3,12,54.0,7.7,4,450,-14,240
771,11,0,1800,0,0,4,5,54.0,3.9,2,464,-6,0
772,11,0,1800,0,0,5,3,54.0,5.7,3,416,8,0
773,11,0,1800,0,0,6,11,54.0,12.1,6,478,-6,0
774,11,0,1800,0,0,7,10,54.0,69.3,10,462,-4,0
775,11,0,1800,0,0,8,9,54.0,18.7,8,422,0,0
776,11,0,1800,0,0,9,6,54.0,10.1,5,474,0,0
777,11,0,1800,0,0,10,2,54.0,46.9,9,430,0,0
778,11,0,1800,0,0,11,8,54.0,197.0,12,472,-10,0
779,11,0,1800,0,0,12,1,54.0,80.2,11,496,8,0
780,12,1,1700,0,0,1,4,57.0,7.5,3,534,4,230
781,12,1,1700,0,0,2,12,57.0,9.9,4,450,-2,200
782,12,1,1700,0,0,3,7,57.0,2.4,1,504,-6,130
783,12,1,1700,0,0,4,14,57.0,3.9,2,468,-4,0
784,12,1,1700,0,0,5,10,57.0,24.6,7,468,-12,0
785,12,1,1700,0,0,6,15,55.0,14.1,6,452,-4,0
786,12,1,1700,0,0,7,3,57.0,36.4,10,490,8,0
787,12,1,1700,0,0,8,9,57.0,31.2,8,462,-2,0
788,12,1,1700,0,0,9,5,57.0,55.2,13,454,-2,0
789,12,1,1700,0,0,10,2,57.0,40.7,11,490,0,0
790,12,1,1700,0,0,11,6,57.0,253.8,15,458,4,0
791,12,1,1700,0,0,12,13,57.0,32.9,9,484,-2,0
792,12,1,1700,0,0,13,11,57.0,149.9,14,482,0,0
793,12,1,1700,0,0,14,8,55.0,11.8,5,434,2,0
794,12,1,1700,0,0,15,1,57.0,42.3,12,456,-10,0
795,1,1,1150,0,0,1,13,54.0,2.4,1,440,0,130
796,1,1,1150,0,0,2,8,56.0,36.6,8,442,-8,530
797,1,1,1150,0,0,3,6,56.0,10.8,5,460,-12,230
798,1,1,1150,0,0,4,14,53.0,10.9,6,456,-2,0
799,1,1,1150,0,0,5,5,51.0,4.8,2,412,-6,0
800,1,1,1150,0,0,6,1,53.0,5.4,3,440,-14,0
801,1,1,1150,0,0,7,12,54.0,162.6,12,456,14,0
802,1,1,1150,0,0,8,16,56.0,228.5,16,478,-2,0
803,1,1,1150,0,0,9,11,54.0,116.7,10,410,-6,0
804,1,1,1150,0,0,10,4,54.0,52.2,9,424,-18,0
805,1,1,1150,0,0,11,2,56.0,139.1,11,474,2,0
806,1,1,1150,0,0,12,15,56.0,10.1,4,492,-10,0
807,1,1,1150,0,0,13,9,55.0,12.6,7,470,0,0
808,1,1,1150,0,0,14,3,54.0,172.8,14,422,0,0
809,1,1,1150,0,0,15,7,54.0,208.7,15,496,0,0
810,2,0,1800,0,0,1,14,51.0,53.4,9,486,20,950
811,2,0,1800,0,0,2,5,51.0,7.8,4,414,6,190
812,2,0,1800,0,0,3,12,54.0,2.8,1,462,-2,140
813,2,0,1800,0,0,4,11,54.0,5.0,3,450,10,0
814,2,0,1800,0,0,5,10,54.0,7.9,5,424,-10,0
815,2,0,1800,0,0,6,13,54.0,89.5,10,422,0,0
816,2,0,1800,0,0,7,9,54.0,3.3,2,448,0,0
817,2,0,1800,0,0,8,15,51.0,27.2,6,458,4,0
818,2,0,1800,0,0,9,8,54.0,258.6,13,464,-8,0
819,2,0,1800,0,0,10,4,54.0,28.9,7,436,10,0
820,2,0,1800,0,0,11,2,53.0,96.8,11,408,-16,0
821,2,0,1800,0,0,12,7,54.0,224.2,12,484,2,0
822,2,0,1800,0,0,13,1,54.0,49.4,8,452,0,0
823,2,0,1800,0,0,14,6,51.0,545.0,15,374,-14,0
824,2,0,1800,0,0,15,3,54.0,300.1,14,422,-8,0
825,3,1,1700,0,0,1,5,54.0,31.5,10,458,8,540
826,3,1,1700,0,0,2,15,55.0,17.4,8,460,6,510
