,レース,芝ダ,距離,天候,馬場,着順,馬番,斤量,単勝,人気,馬体重,増減
441,8,0,1200,0,0,15,3,52.0,126.7,15,456,22
442,9,1,1700,0,0,1,3,57.0,5.1,2,490,4
443,9,1,1700,0,0,2,5,57.0,13.5,6,474,-12
444,9,1,1700,0,0,3,2,57.0,22.4,7,478,0
445,9,1,1700,0,0,4,9,57.0,5.6,3,530,0
446,9,1,1700,0,0,5,1,56.0,24.2,8,482,-16
447,9,1,1700,0,0,6,8,54.0,77.7,14,496,0
448,9,1,1700,0,0,7,7,57.0,12.3,5,512,-6
449,9,1,1700,0,0,8,12,57.0,39.9,11,464,0
450,9,1,1700,0,0,9,15,57.0,5.6,4,508,10
451,9,1,1700,0,0,10,4,57.0,26.6,10,482,0
452,9,1,1700,0,0,11,11,57.0,3.2,1,524,-8
453,9,1,1700,0,0,12,10,57.0,90.3,15,446,-12
454,9,1,1700,0,0,13,6,57.0,65.9,12,490,0
455,9,1,1700,0,0,14,14,54.0,24.6,9,456,-7
456,9,1,1700,0,0,15,13,55.0,72.2,13,456,-12
457,10,0,1200,0,0,1,8,56.0,1.9,1,466,-10
458,10,0,1200,0,0,2,10,56.0,48.3,10,450,2
459,10,0,1200,0,0,3,2,54.0,78.2,14,492,0
460,10,0,1200,0,0,4,13,54.0,4.9,2,470,2
461,10,0,1200,0,0,5,12,54.0,40.3,9,428,0
462,10,0,1200,0,0,6,7,54.0,53.7,12,468,2
463,10,0,1200,0,0,7,4,56.0,53.2,11,508,-2
464,10,0,1200,0,0,8,5,56.0,217.4,16,408,2
465,10,0,1200,0,0,9,6,54.0,61.6,13,460,-4
466,10,0,1200,0,0,10,11,54.0,8.3,3,486,-2
467,10,0,1200,0,0,11,15,54.0,21.6,6,448,-4
468,10,0,1200,0,0,12,16,56.0,35.4,8,442,-6
469,10,0,1200,0,0,13,1,56.0,111.3,15,490,-2
470,10,0,1200,0,0,14,9,56.0,13.9,5,456,-6
471,10,0,1200,0,0,15,14,54.0,10.4,4,460,0
472,10,0,1200,0,0,16,3,54.0,26.5,7,452,-10
473,11,1,1150,0,0,1,14,55.0,4.6,2,440,-4
474,11,1,1150,0,0,2,10,57.0,5.3,3,510,-6
475,11,1,1150,0,0,3,11,57.0,36.5,9,450,10
476,11,1,1150,0,0,4,15,55.0,20.8,7,472,-2
477,11,1,1150,0,0,5,4,57.0,3.6,1,474,-4
478,11,1,1150,0,0,6,2,55.0,58.3,11,404,-12
479,11,1,1150,0,0,7,13,55.0,87.3,13,462,-4
480,11,1,1150,0,0,8,8,57.0,33.2,8,484,-2
481,11,1,1150,0,0,9,7,55.0,11.0,6,442,-16
482,11,1,1150,0,0,9,16,55.0,54.7,10,470,2
483,11,1,1150,0,0,11,9,57.0,7.0,5,508,8
484,11,1,1150,0,0,12,1,57.0,6.5,4,496,4
485,11,1,1150,0,0,13,6,55.0,73.2,12,468,0
486,11,1,1150,0,0,14,3,55.0,92.0,14,454,-2
487,11,1,1150,0,0,15,5,55.0,155.0,16,438,0
488,12,0,2000,0,0,1,1,57.0,5.3,3,476,-4
489,12,0,2000,0,0,2,6,57.0,2.7,1,478,10
490,12,0,2000,0,0,3,7,57.0,3.9,2,488,-2
491,12,0,2000,0,0,4,4,57.0,9.2,5,442,-20
492,12,0,2000,0,0,5,9,57.0,8.2,4,452,-10
493,12,0,2000,0,0,6,11,55.0,22.2,8,452,-4
494,12,0,2000,0,0,7,5,57.0,17.6,7,444,-6
495,12,0,2000,0,0,8,8,55.0,14.1,6,470,-2
496,12,0,2000,0,0,9,3,55.0,205.6,11,418,6
497,12,0,2000,0,0,10,2,55.0,188.6,10,454,-4
498,12,0,2000,0,0,11,10,57.0,27.0,9,460,0
499,1,1,1150,0,1,1,10,56.0,3.4,2,490,-2
500,1,1,1150,0,1,2,2,53.0,9.4,4,428,-2
501,1,1,1150,0,1,3,14,54.0,2.2,1,440,0
502,1,1,1150,0,1,4,12,53.0,11.7,6,478,-2
503,1,1,1150,0,1,5,16,54.0,200.9,13,438,-2
504,1,1,1150,0,1,6,8,54.0,180.0,12,406,-4
505,1,1,1150,0,1,7,9,52.0,138.4,11,406,0
506,1,1,1150,0,1,8,5,53.0,137.2,10,464,8
507,1,1,1150,0,1,9,1,54.0,266.0,14,424,-4
508,1,1,1150,0,1,10,15,53.0,8.9,3,484,-6
509,1,1,1150,0,1,11,3,54.0,11.0,5,432,-8
510,1,1,1150,0,1,12,13,54.0,31.5,7,404,-2
511,1,1,1150,0,1,13,11,53.0,33.7,9,424,0
512,1,1,1150,0,1,14,4,54.0,285.4,15,454,10
513,1,1,1150,0,1,15,7,54.0,31.9,8,420,-4
514,1,1,1150,0,1,16,6,51.0,315.2,16,442,-6
515,2,0,1200,0,1,1,3,53.0,2.1,1,452,10
516,2,0,1200,0,1,2,1,54.0,22.9,9,436,-4
517,2,0,1200,0,1,3,14,51.0,12.5,5,462,6
518,2,0,1200,0,1,4,11,52.0,14.7,6,406,-2
519,2,0,1200,0,1,5,2,54.0,19.4,8,418,4
520,2,0,1200,0,1,6,16,54.0,6.9,3,388,0
521,2,0,1200,0,1,7,9,54.0,40.8,11,458,-4
522,2,0,1200,0,1,8,7,53.0,27.2,10,474,-8
523,2,0,1200,0,1,9,13,54.0,6.7,2,488,-10
524,2,0,1200,0,1,10,15,54.0,73.5,12,428,0
525,2,0,1200,0,1,11,5,51.0,268.2,16,430,4
526,2,0,1200,0,1,12,10,55.0,246.3,15,412,-8
527,2,0,1200,0,1,13,6,56.0,127.3,13,504,0
528,2,0,1200,0,1,14,8,54.0,11.6,4,404,-14
529,2,0,1200,0,1,15,12,55.0,144.3,14,424,0
530,2,0,1200,0,1,16,4,51.0,18.2,7,426,0
531,3,1,1700,0,1,1,4,51.0,2.4,1,454,-2
532,3,1,1700,0,1,2,14,52.0,33.9,8,446,-4
533,3,1,1700,0,1,3,9,54.0,6.3,3,466,-4
534,3,1,1700,0,1,4,6,54.0,21.5,7,462,-20
535,3,1,1700,0,1,5,15,51.0,238.3,15,458,14
536,3,1,1700,0,1,6,2,54.0,16.4,6,452,-2
537,3,1,1700,0,1,7,10,54.0,188.0,14,450,-14
538,3,1,1700,0,1,8,13,54.0,36.9,10,420,-10
539,3,1,1700,0,1,9,1,51.0,36.1,9,468,0
540,3,1,1700,0,1,10,7,54.0,7.9,4,500,0
541,3,1,1700,0,1,11,11,54.0,123.6,12,420,-12
542,3,1,1700,0,1,12,8,54.0,10.0,5,460,-8
543,3,1,1700,0,1,13,3,54.0,4.1,2,452,-4
544,3,1,1700,0,1,14,12,53.0,168.6,13,482,0
545,3,1,1700,0,1,15,5,51.0,94.9,11,458,0
546,6,1,1700,0,1,1,7,56.0,12.0,4,468,-8
547,6,1,1700,0,1,2,14,56.0,2.3,1,470,-8
548,6,1,1700,0,1,3,12,53.0,6.7,3,510,-2
549,6,1,1700,0,1,4,5,56.0,20.7,8,478,0
550,6,1,1700,0,1,5,4,54.0,4.3,2,460,-6
551,6,1,1700,0,1,6,13,54.0,16.0,6,428,6
552,6,1,1700,0,1,7,9,54.0,52.9,11,442,0
553,6,1,1700,0,1,8,11,53.0,154.9,14,466,2
554,6,1,1700,0,1,9,15,54.0,15.5,5,432,-16
555,6,1,1700,0,1,10,3,55.0,77.8,13,448,0
556,6,1,1700,0,1,11,10,54.0,17.9,7,482,0
557,6,1,1700,0,1,12,1,56.0,46.7,10,454,2
558,6,1,1700,0,1,13,8,53.0,20.9,9,480,0
559,6,1,1700,0,1,14,6,56.0,64.6,12,494,8
560,6,1,1700,0,1,15,2,56.0,156.8,15,468,0
561,7,0,1800,0,1,1,3,55.0,35.9,10,482,8
562,7,0,1800,0,1,2,10,55.0,15.1,8,536,-8
563,7,0,1800,0,1,3,7,52.0,4.0,2,418,-8
564,7,0,1800,0,1,4,15,55.0,178.1,15,506,-6
565,7,0,1800,0,1,5,14,54.0,10.7,4,450,2
566,7,0,1800,0,1,6,1,55.0,3.4,1,428,0
567,7,0,1800,0,1,7,13,55.0,52.1,12,402,-14
568,7,0,1800,0,1,8,12,53.0,63.4,13,458,20
569,7,0,1800,0,1,9,5,54.0,45.8,11,428,6
570,7,0,1800,0,1,10,8,52.0,12.7,6,458,4
571,7,0,1800,0,1,11,9,55.0,18.0,9,458,-14
572,7,0,1800,0,1,12,4,55.0,6.1,3,476,0
573,7,0,1800,0,1,13,6,55.0,14.5,7,466,16
574,7,0,1800,0,1,14,2,55.0,11.6,5,458,8
575,7,0,1800,0,1,15,16,52.0,191.0,16,474,-8
576,7,0,1800,0,1,16,11,52.0,177.0,14,438,2
577,8,1,1700,0,0,1,14,54.0,4.3,2,532,-10
578,8,1,1700,0,0,2,11,54.0,27.1,11,476,0
579,8,1,1700,0,0,3,9,56.0,5.3,3,474,-8
580,8,1,1700,0,0,4,1,55.0,16.4,7,470,-4
581,8,1,1700,0,0,5,13,57.0,76.7,13,468,-6
582,8,1,1700,0,0,6,7,54.0,11.0,5,508,22
583,8,1,1700,0,0,7,15,52.0,6.3,4,430,-6
584,8,1,1700,0,0,8,10,56.0,14.9,6,540,2
585,8,1,1700,0,0,9,6,54.0,3.7,1,482,-6
586,8,1,1700,0,0,10,2,54.0,26.6,10,496,-4
587,8,1,1700,0,0,11,12,57.0,121.4,14,524,-8
588,8,1,1700,0,0,12,4,54.0,26.4,9,502,-12
589,8,1,1700,0,0,13,5,57.0,25.6,8,472,0
590,8,1,1700,0,0,14,3,55.0,171.6,15,488,4
591,9,1,1150,0,0,1,2,54.0,6.7,3,488,-2
592,9,1,1150,0,0,2,10,57.0,26.5,9,522,-2
593,9,1,1150,0,0,3,5,54.0,15.5,6,488,-10
594,9,1,1150,0,0,4,16,57.0,15.9,7,486,-4
595,9,1,1150,0,0,5,8,55.0,10.8,4,436,6
596,9,1,1150,0,0,6,6,52.0,42.6,13,430,0
597,9,1,1150,0,0,7,11,57.0,37.8,11,478,-6
598,9,1,1150,0,0,8,15,57.0,73.1,14,476,12
599,9,1,1150,0,0,9,1,55.0,40.9,12,480,4
600,9,1,1150,0,0,10,3,56.0,3.1,1,476,-8
601,9,1,1150,0,0,11,4,52.0,15.1,5,436,-8
602,9,1,1150,0,0,12,13,56.0,187.2,16,490,16
603,10,0,1200,0,0,1,2,57.0,48.0,13,488,-4
604,10,0,1200,0,0,2,4,57.0,35.7,11,420,-4
605,10,0,1200,0,0,3,16,57.0,36.8,12,486,4
606,10,0,1200,0,0,4,1,57.0,17.3,5,480,2
607,10,0,1200,0,0,5,13,57.0,48.6,14,476,-4
608,10,0,1200,0,0,6,5,55.0,17.6,6,440,-8
609,10,0,1200,0,0,7,10,55.0,19.4,7,454,-4
610,10,0,1200,0,0,8,9,57.0,6.9,3,472,-8
611,10,0,1200,0,0,9,3,57.0,7.1,4,460,-2
612,10,0,1200,0,0,10,14,55.0,51.0,15,446,-2
613,10,0,1200,0,0,11,6,55.0,25.1,9,448,4
614,10,0,1200,0,0,12,8,57.0,24.0,8,466,-4
615,10,0,1200,0,0,13,11,57.0,4.1,2,502,-4
616,10,0,1200,0,0,14,12,55.0,3.0,1,464,-2
617,10,0,1200,0,0,15,15,57.0,32.4,10,460,-6
618,10,0,1200,0,0,16,7,55.0,211.6,16,436,-2
619,11,0,2000,0,0,1,10,54.0,8.0,5,506,4
620,11,0,2000,0,0,2,8,55.0,5.2,1,454,-6
621,11,0,2000,0,0,3,12,54.0,19.5,10,468,-6
622,11,0,2000,0,0,4,7,54.0,10.7,6,510,-16
623,11,0,2000,0,0,5,4,52.0,145.8,16,478,0
624,11,0,2000,0,0,6,1,54.0,13.5,8,518,-10
625,11,0,2000,0,0,7,14,55.0,7.0,3,496,4
626,11,0,2000,0,0,8,16,54.0,6.2,2,478,0
627,11,0,2000,0,0,9,11,56.0,7.7,4,464,-6
628,11,0,2000,0,0,10,6,54.0,12.4,7,452,0
629,11,0,2000,0,0,11,15,56.0,55.3,15,504,6
630,11,0,2000,0,0,12,5,53.0,19.2,9,466,-4
631,11,0,2000,0,0,13,2,54.0,52.6,14,522,-4
632,11,0,2000,0,0,14,9,55.0,25.3,11,470,2
633,11,0,2000,0,0,15,13,55.0,25.4,12,506,-4
634,11,0,2000,0,0,16,3,54.0,32.5,13,494,-8
635,12,0,2600,0,0,1,7,57.0,12.0,6,482,-6
636,12,0,2600,0,0,2,4,57.0,2.5,1,458,-8
637,12,0,2600,0,0,3,2,57.0,5.2,3,462,-12
638,12,0,2600,0,0,4,1,57.0,5.3,4,480,-2
639,12,0,2600,0,0,5,8,57.0,10.5,5,518,0
640,12,0,2600,0,0,6,5,55.0,14.7,7,418,-10
641,12,0,2600,0,0,7,6,55.0,4.4,2,468,2
642,12,0,2600,0,0,8,3,55.0,117.5,8,414,-6
643,1,1,1150,0,0,1,3,54.0,1.8,1,466,-6
644,1,1,1150,0,0,2,16,56.0,3.9,2,492,-6
645,1,1,1150,0,0,3,13,51.0,8.3,3,426,0
646,1,1,1150,0,0,4,2,54.0,13.6,5,464,0
647,1,1,1150,0,0,5,10,53.0,17.6,6,470,-4
648,1,1,1150,0,0,6,1,54.0,23.2,7,450,0
649,1,1,1150,0,0,7,15,53.0,41.1,8,474,0
650,1,1,1150,0,0,8,9,51.0,12.9,4,460,4
651,1,1,1150,0,0,9,8,54.0,239.9,16,426,0
652,1,1,1150,0,0,10,7,56.0,132.9,13,462,-4
653,1,1,1150,0,0,11,12,53.0,234.6,14,452,-16
654,1,1,1150,0,0,12,11,56.0,127.8,12,462,-2
655,1,1,1150,0,0,13,5,56.0,115.5,11,502,0
656,1,1,1150,0,0,14,4,51.0,66.8,9,398,-4
657,1,1,1150,0,0,15,6,56.0,78.1,10,526,10
658,1,1,1150,0,0,16,14,51.0,237.6,15,460,2
659,2,0,1200,0,0,1,4,53.0,25.1,6,458,-2
660,2,0,1200,0,0,2,11,54.0,3.6,2,460,-4
661,2,0,1200,0,0,3,13,56.0,2.6,1,468,-2
662,2,0,1200,0,0,4,12,56.0,45.4,8,452,-4
663,2,0,1200,0,0,5,6,56.0,5.8,3,490,18
664,2,0,1200,0,0,6,7,55.0,170.8,13,464,4
665,2,0,1200,0,0,7,5,51.0,7.0,4,432,-6
666,2,0,1200,0,0,8,15,54.0,7.8,5,474,-4
667,2,0,1200,0,0,9,1,56.0,47.7,9,400,-12
668,2,0,1200,0,0,10,3,54.0,40.6,7,432,-8
669,2,0,1200,0,0,11,9,54.0,195.1,15,402,-12
670,2,0,1200,0,0,12,2,54.0,92.8,11,422,-8
671,2,0,1200,0,0,13,14,55.0,176.2,14,448,2
672,2,0,1200,0,0,14,10,53.0,100.8,12,416,0
673,2,0,1200,0,0,15,8,51.0,86.8,10,400,-4
674,2,0,1200,0,0,16,16,51.0,198.6,16,436,16
675,3,1,1700,0,0,1,9,56.0,1.6,1,510,-4
676,3,1,1700,0,0,2,12,56.0,6.8,2,504,-8
677,3,1,1700,0,0,3,13,53.0,9.1,3,436,-6
678,3,1,1700,0,0,4,6,56.0,9.5,4,446,2
679,3,1,1700,0,0,5,8,56.0,12.4,5,504,2
680,3,1,1700,0,0,6,4,56.0,13.8,6,456,4
681,3,1,1700,0,0,7,14,56.0,258.4,13,478,-4
682,3,1,1700,0,0,8,11,56.0,436.4,14,514,-4
683,3,1,1700,0,0,9,2,56.0,211.2,12,516,0
684,3,1,1700,0,0,10,7,51.0,118.1,11,442,-2
685,3,1,1700,0,0,11,3,54.0,29.1,8,498,2
686,3,1,1700,0,0,12,5,56.0,109.1,10,494,-4
687,3,1,1700,0,0,13,15,56.0,437.6,15,494,-6
688,3,1,1700,0,0,14,1,56.0,19.8,7,462,-2
689,3,1,1700,0,0,15,10,56.0,38.9,9,510,2
690,6,1,1700,0,0,1,8,55.0,5.0,2,488,-10
691,6,1,1700,0,0,2,9,57.0,10.6,5,510,-6
692,6,1,1700,0,0,3,13,56.0,16.6,7,506,-2
693,6,1,1700,0,0,4,3,54.0,26.3,9,486,0
694,6,1,1700,0,0,5,10,57.0,8.4,3,464,0
695,6,1,1700,0,0,6,11,54.0,9.9,4,516,-10
696,6,1,1700,0,0,7,6,57.0,2.0,1,464,-2
697,6,1,1700,0,0,8,14,57.0,97.6,11,476,-2
698,6,1,1700,0,0,9,1,57.0,164.2,12,498,-4
699,6,1,1700,0,0,10,5,57.0,23.8,8,484,-8
700,6,1,1700,0,0,11,4,57.0,31.4,10,456,-18
701,6,1,1700,0,0,12,12,52.0,209.8,13,516,4
702,6,1,1700,0,0,13,7,55.0,270.2,14,420,4
703,6,1,1700,0,0,14,2,57.0,16.0,6,508,-8
704,7,0,2000,0,0,1,13,56.0,6.8,4,450,2
705,7,0,2000,0,0,2,4,56.0,5.9,3,452,0
706,7,0,2000,0,0,3,7,56.0,40.8,12,438,2
707,7,0,2000,0,0,4,14,53.0,9.5,5,452,-12
708,7,0,2000,0,0,5,10,56.0,46.8,13,454,-10
709,7,0,2000,0,0,6,3,56.0,4.5,1,490,-4
710,7,0,2000,0,0,7,2,56.0,15.5,7,434,-10
711,7,0,2000,0,0,8,5,54.0,5.6,2,410,-18
712,7,0,2000,0,0,9,8,53.0,61.8,14,440,-16
713,7,0,2000,0,0,10,15,54.0,12.3,6,422,-18
714,7,0,2000,0,0,11,12,54.0,22.3,10,426,-4
715,7,0,2000,0,0,12,9,54.0,16.0,8,458,-2
716,7,0,2000,0,0,13,16,56.0,22.7,11,492,0
717,7,0,2000,0,0,14,1,53.0,202.3,16,474,-2
718,7,0,2000,0,0,15,11,54.0,16.1,9,472,20
719,7,0,2000,0,0,16,6,56.0,109.3,15,450,2
720,8,1,1150,0,0,1,10,55.0,6.4,2,458,-6
721,8,1,1150,0,0,2,2,55.0,2.0,1,492,-6
722,8,1,1150,0,0,3,16,55.0,14.1,6,474,-4
723,8,1,1150,0,0,4,13,55.0,11.2,4,458,-4
724,8,1,1150,0,0,5,15,55.0,67.6,11,458,-2
725,8,1,1150,0,0,6,12,55.0,28.6,9,474,-4
726,8,1,1150,0,0,7,9,55.0,15.7,7,484,-6
727,8,1,1150,0,0,8,8,52.0,11.3,5,420,6
728,8,1,1150,0,0,9,1,52.0,156.3,15,442,-6
729,8,1,1150,0,0,10,7,52.0,7.3,3,408,-12
730,8,1,1150,0,0,11,14,55.0,160.7,16,444,-10
731,8,1,1150,0,0,12,6,55.0,153.2,14,420,0
732,8,1,1150,0,0,13,5,55.0,29.2,10,492,-4
733,8,1,1150,0,0,14,11,55.0,98.9,13,454,-2
734,8,1,1150,0,0,15,3,55.0,84.4,12,444,-8
735,8,1,1150,0,0,16,4,55.0,27.8,8,460,10
736,9,0,1800,0,0,1,8,54.0,11.7,5,454,-2
737,9,0,1800,0,0,2,2,57.0,15.1,7,462,0
738,9,0,1800,0,0,3,1,57.0,6.7,3,488,0
739,9,0,1800,0,0,4,15,54.0,13.2,6,446,0
740,9,0,1800,0,0,5,14,57.0,2.6,1,510,-6
741,9,0,1800,0,0,6,13,57.0,25.4,11,446,0
742,9,0,1800,0,0,7,11,57.0,208.7,15,500,-4
743,9,0,1800,0,0,8,10,55.0,15.6,8,444,6
744,9,0,1800,0,0,9,9,54.0,106.1,12,422,-6
745,9,0,1800,0,0,10,12,54.0,6.6,2,442,0
746,9,0,1800,0,0,11,7,54.0,21.0,10,482,4
747,9,0,1800,0,0,12,5,57.0,136.4,13,460,-10
748,9,0,1800,0,0,13,4,57.0,8.3,4,502,2
749,9,0,1800,0,0,14,6,57.0,19.0,9,420,-2
750,9,0,1800,0,0,15,3,57.0,207.5,14,448,-6
751,9,0,1800,0,0,16,16,55.0,294.5,16,398,-14
752,10,0,1200,0,0,1,2,57.0,4.8,2,524,-8
753,10,0,1200,0,0,2,7,55.0,10.3,7,494,-6
754,10,0,1200,0,0,3,3,57.0,10.1,6,458,-10
755,10,0,1200,0,0,4,9,55.0,6.7,5,446,4
756,10,0,1200,0,0,5,1,57.0,14.1,8,476,-4
757,10,0,1200,0,0,6,6,57.0,4.6,1,482,12
758,10,0,1200,0,0,7,12,55.0,21.9,9,454,2
759,10,0,1200,0,0,8,10,55.0,91.6,11,450,-2
760,10,0,1200,0,0,9,13,57.0,148.7,12,474,-8
761,10,0,1200,0,0,10,14,55.0,6.0,3,476,10
762,10,0,1200,0,0,11,11,55.0,74.4,10,436,2
763,10,0,1200,0,0,12,4,55.0,223.2,15,448,-2
764,10,0,1200,0,0,13,8,57.0,232.5,16,472,-12
765,10,0,1200,0,0,14,16,55.0,207.7,14,460,-2
766,10,0,1200,0,0,15,5,55.0,191.6,13,412,-10
767,10,0,1200,0,0,16,15,55.0,6.6,4,510,2
768,11,0,1800,0,0,1,7,54.0,16.3,7,512,0
769,11,0,1800,0,0,2,4,54.0,2.8,1,458,-2
770,11,0,1800,0,0,3,12,54.0,7.7,4,450,-14
771,11,0,1800,0,0,4,5,54.0,3.9,2,464,-6
772,11,0,1800,0,0,5,3,54.0,5.7,3,416,8
773,11,0,1800,0,0,6,11,54.0,12.1,6,478,-6
774,11,0,1800,0,0,7,10,54.0,69.3,10,462,-4
775,11,0,1800,0,0,8,9,54.0,18.7,8,422,0
776,11,0,1800,0,0,9,6,54.0,10.1,5,474,0
777,11,0,1800,0,0,10,2,54.0,46.9,9,430,0
778,11,0,1800,0,0,11,8,54.0,197.0,12,472,-10
779,11,0,1800,0,0,12,1,54.0,80.2,11,496,8
780,12,1,1700,0,0,1,4,57.0,7.5,3,534,4
781,12,1,1700,0,0,2,12,57.0,9.9,4,450,-2
782,12,1,1700,0,0,3,7,57.0,2.4,1,504,-6
783,12,1,1700,0,0,4,14,57.0,3.9,2,468,-4
784,12,1,1700,0,0,5,10,57.0,24.6,7,468,-12
785,12,1,1700,0,0,6,15,55.0,14.1,6,452,-4
786,12,1,1700,0,0,7,3,57.0,36.4,10,490,8
787,12,1,1700,0,0,8,9,57.0,31.2,8,462,-2
788,12,1,1700,0,0,9,5,57.0,55.2,13,454,-2
789,12,1,1700,0,0,10,2,57.0,40.7,11,490,0
790,12,1,1700,0,0,11,6,57.0,253.8,15,458,4
791,12,1,1700,0,0,12,13,57.0,32.9,9,484,-2
792,12,1,1700,0,0,13,11,57.0,149.9,14,482,0
793,12,1,1700,0,0,14,8,55.0,11.8,5,434,2
794,12,1,1700,0,0,15,1,57.0,42.3,12,456,-10
795,1,1,1150,0,0,1,13,54.0,2.4,1,440,0
796,1,1,1150,0,0,2,8,56.0,36.6,8,442,-8
797,1,1,1150,0,0,3,6,56.0,10.8,5,460,-12
798,1,1,1150,0,0,4,14,53.0,10.9,6,456,-2
799,1,1,1150,0,0,5,5,51.0,4.8,2,412,-6
800,1,1,1150,0,0,6,1,53.0,5.4,3,440,-14
801,1,1,1150,0,0,7,12,54.0,162.6,12,456,14
802,1,1,1150,0,0,8,16,56.0,228.5,16,478,-2
803,1,1,1150,0,0,9,11,54.0,116.7,10,410,-6
804,1,1,1150,0,0,10,4,54.0,52.2,9,424,-18
805,1,1,1150,0,0,11,2,56.0,139.1,11,474,2
806,1,1,1150,0,0,12,15,56.0,10.1,4,492,-10
807,1,1,1150,0,0,13,9,55.0,12.6,7,470,0
808,1,1,1150,0,0,14,3,54.0,172.8,14,422,0
809,1,1,1150,0,0,15,7,54.0,208.7,15,496,0
810,2,0,1800,0,0,1,14,51.0,53.4,9,486,20
811,2,0,1800,0,0,2,5,51.0,7.8,4,414,6
812,2,0,1800,0,0,3,12,54.0,2.8,1,462,-2
813,2,0,1800,0,0,4,11,54.0,5.0,3,450,10
814,2,0,1800,0,0,5,10,54.0,7.9,5,424,-10
815,2,0,1800,0,0,6,13,54.0,89.5,10,422,0
816,2,0,1800,0,0,7,9,54.0,3.3,2,448,0
817,2,0,1800,0,0,8,15,51.0,27.2,6,458,4
818,2,0,1800,0,0,9,8,54.0,258.6,13,464,-8
819,2,0,1800,0,0,10,4,54.0,28.9,7,436,10
820,2,0,1800,0,0,11,2,53.0,96.8,11,408,-16
821,2,0,1800,0,0,12,7,54.0,224.2,12,484,2
822,2,0,1800,0,0,13,1,54.0,49.4,8,452,0
823,2,0,1800,0,0,14,6,51.0,545.0,15,374,-14
824,2,0,1800,0,0,15,3,54.0,300.1,14,422,-8
825,3,1,1700,0,0,1,5,54.0,31.5,10,458,8
826,3,1,1700,0,0,2,15,55.0,17.4,8,460,6
827,3,1,1700,0,0,3,4,53.0,7.9,3,472,16
828,3,1,1700,0,0,4,10,55.0,3.9,2,500,-4
829,3,1,1700,0,0,5,12,56.0,13.3,6,472,-12
830,3,1,1700,0,0,6,1,56.0,3.2,1,504,0
831,3,1,1700,0,0,7,6,56.0,33.9,11,484,0
832,3,1,1700,0,0,8,3,53.0,62.2,14,464,-4
833,3,1,1700,0,0,9,13,53.0,14.0,7,470,6
834,3,1,1700,0,0,10,7,54.0,46.7,12,432,-12
835,3,1,1700,0,0,11,11,53.0,333.4,15,456,-8
836,3,1,1700,0,0,12,2,56.0,25.0,9,494,-10
837,3,1,1700,0,0,13,8,55.0,11.4,5,502,0
838,3,1,1700,0,0,14,9,56.0,56.4,13,478,4
839,3,1,1700,0,0,15,14,56.0,8.6,4,430,-10
840,5,1,1700,0,0,1,1,54.0,5.5,3,490,4
841,5,1,1700,0,0,2,12,54.0,3.2,2,484,-14
842,5,1,1700,0,0,3,11,53.0,16.4,7,432,-2
843,5,1,1700,0,0,4,9,54.0,3.0,1,506,-2
844,5,1,1700,0,0,5,6,51.0,256.1,15,444,-6
845,5,1,1700,0,0,6,13,54.0,35.4,9,490,0
846,5,1,1700,0,0,7,14,51.0,46.6,10,450,4
847,5,1,1700,0,0,8,5,54.0,215.4,13,420,0
848,5,1,1700,0,0,9,3,52.0,32.2,8,452,-12
849,5,1,1700,0,0,10,8,51.0,106.4,11,436,-6
850,5,1,1700,0,0,11,10,54.0,7.8,4,442,0
851,5,1,1700,0,0,12,2,51.0,16.2,6,438,-4
852,5,1,1700,0,0,13,15,54.0,129.8,12,504,-2
853,5,1,1700,0,0,14,4,51.0,11.9,5,482,10
854,5,1,1700,0,0,15,7,54.0,228.3,14,460,-2
855,6,0,1200,0,0,1,16,56.0,4.0,2,462,-4
856,6,0,1200,0,0,2,6,51.0,11.8,4,412,-8
857,6,0,1200,0,0,3,1,56.0,43.9,8,462,4
858,6,0,1200,0,0,4,5,54.0,48.7,9,436,4
859,6,0,1200,0,0,5,13,51.0,39.0,7,406,0
860,6,0,1200,0,0,6,3,53.0,56.6,10,430,2
861,6,0,1200,0,0,7,12,51.0,18.8,5,424,-10
862,6,0,1200,0,0,8,14,53.0,151.4,14,434,-16
863,6,0,1200,0,0,9,7,56.0,5.6,3,476,0
864,6,0,1200,0,0,10,8,51.0,1.8,1,450,2
865,6,0,1200,0,0,11,9,54.0,138.5,13,466,0
866,6,0,1200,0,0,12,15,55.0,121.8,12,448,14
867,6,0,1200,0,0,13,11,56.0,388.0,16,438,-6
868,6,0,1200,0,0,14,10,53.0,31.4,6,466,6
869,6,0,1200,0,0,15,4,52.0,221.9,15,408,-22
870,7,1,1150,0,0,1,9,56.0,13.0,5,456,0
871,7,1,1150,0,0,2,14,57.0,20.0,7,504,2
872,7,1,1150,0,0,3,1,57.0,3.0,1,510,2
873,7,1,1150,0,0,4,10,57.0,3.5,2,522,-4
874,7,1,1150,0,0,5,11,57.0,15.4,6,488,2
875,7,1,1150,0,0,6,16,57.0,40.4,14,476,2
876,7,1,1150,0,0,7,13,52.0,36.0,13,438,0
877,7,1,1150,0,0,8,15,57.0,11.2,4,476,0
878,7,1,1150,0,0,9,12,57.0,20.6,8,486,-6
879,7,1,1150,0,0,10,4,57.0,25.8,10,524,-6
880,7,1,1150,0,0,11,6,57.0,10.3,3,500,12
881,7,1,1150,0,0,12,5,57.0,34.1,12,482,-8
882,7,1,1150,0,0,13,3,54.0,23.5,9,482,0
